,ID,Gender,Car,Realty,Children,Salary,Income_Type,Education,Family_Status,House_Type,AGE,EXPERIENCE,Occupation_Type,Family_Size,Risk,ACCOUNT_DURATION
34046,5143307,0,0,1,0,380250.0,2,2,1,0,45.2,14.2,10,1.0,0,32
34047,5143308,0,0,1,0,380250.0,2,2,1,0,45.2,14.2,10,1.0,0,11
34048,5143309,0,0,1,0,380250.0,2,2,1,0,45.2,14.2,10,1.0,0,20
34049,5143310,1,0,1,0,114750.0,0,2,1,0,58.3,0.0,12,1.0,0,9
34051,5143312,1,0,1,0,114750.0,0,2,1,0,58.3,0.0,12,1.0,0,14
34055,5143316,1,0,1,0,114750.0,0,2,1,0,58.3,0.0,12,1.0,0,4
34056,5143317,0,0,0,1,67500.0,2,2,0,0,30.11,5.7,15,3.0,0,4
34058,5143319,0,1,1,0,112500.0,0,2,0,0,57.1,0.0,12,2.0,0,8
34061,5143322,0,1,1,0,112500.0,0,2,0,0,57.1,0.0,12,2.0,0,1
34062,5143323,0,0,1,1,225000.0,2,2,1,0,33.8,4.1,1,2.0,0,26
34063,5143324,0,0,1,0,135000.0,2,1,0,0,56.5,14.1,6,2.0,0,12
34064,5143325,0,0,1,0,135000.0,2,1,0,0,56.5,14.1,6,2.0,0,41
34065,5143326,0,0,1,0,135000.0,2,1,0,0,56.5,14.1,6,2.0,0,29
34066,5143327,0,0,1,0,27000.0,2,2,0,0,52.4,3.7,17,2.0,0,29
34067,5143328,0,0,1,0,157500.0,2,2,0,0,54.3,2.1,1,2.0,0,51
34068,5143329,0,0,1,0,157500.0,2,2,0,0,54.3,2.1,1,2.0,0,17
34069,5143332,0,0,1,0,157500.0,2,2,0,0,54.3,2.1,1,2.0,0,28
34070,5143333,0,0,1,0,157500.0,2,2,0,0,54.3,2.1,1,2.0,0,31
34071,5143334,0,0,1,0,157500.0,2,2,0,0,54.3,2.1,1,2.0,0,6
34072,5143335,0,0,1,1,198000.0,2,2,1,0,50.9,4.4,13,2.0,0,35
34073,5143336,0,0,1,1,198000.0,2,2,1,0,50.9,4.4,13,2.0,0,2
34074,5143339,1,0,0,1,216000.0,2,2,0,1,35.5,6.7,8,3.0,0,37
34075,5143340,1,0,0,1,216000.0,2,2,0,1,35.5,6.7,8,3.0,0,49
34076,5143341,1,0,0,1,216000.0,2,2,0,1,35.5,6.7,8,3.0,0,43
34078,5143344,1,0,0,1,216000.0,2,2,0,1,35.5,6.7,8,3.0,0,9
34079,5143345,1,0,0,1,216000.0,2,2,0,1,35.5,6.7,8,3.0,0,11
34081,5143347,0,0,1,1,54000.0,2,2,0,0,23.5,3.0,11,3.0,0,11
34082,5143348,1,0,1,0,153000.0,2,2,0,0,37.8,5.0,8,2.0,0,50
34083,5143350,1,1,0,0,135000.0,2,2,0,0,28.11,3.9,15,2.0,0,12
34084,5143351,1,1,0,0,135000.0,2,2,0,0,28.11,3.9,15,2.0,0,11
34085,5143352,1,1,0,0,135000.0,2,2,0,0,28.11,3.9,15,2.0,0,19
34086,5143353,1,1,0,0,135000.0,2,2,0,0,28.11,3.9,15,2.0,0,28
34087,5143354,1,1,0,0,135000.0,2,2,0,0,28.11,3.9,15,2.0,0,18
34088,5143355,1,1,0,0,135000.0,2,2,0,0,28.11,3.9,15,2.0,0,16
34089,5143356,0,0,1,0,126000.0,2,2,0,0,62.6,6.1,6,2.0,0,41
34090,5143357,0,0,1,0,126000.0,2,2,0,0,62.6,6.1,6,2.0,0,14
34091,5143358,0,0,1,0,126000.0,2,2,0,0,62.6,6.1,6,2.0,0,10
34092,5143359,0,0,1,0,126000.0,2,2,0,0,62.6,6.1,6,2.0,0,7
34093,5143360,0,0,1,0,126000.0,2,2,0,0,62.6,6.1,6,2.0,0,48
34094,5143362,0,0,1,0,126000.0,2,2,0,0,62.6,6.1,6,2.0,0,44
34095,5143363,0,0,1,0,126000.0,2,2,0,0,62.6,6.1,6,2.0,0,9
34096,5143365,0,0,1,0,126000.0,2,2,0,0,62.6,6.1,6,2.0,0,61
34097,5143370,0,0,0,0,112500.0,0,2,0,0,65.9,0.0,12,2.0,0,25
34098,5143371,0,0,0,0,112500.0,0,2,0,0,65.9,0.0,12,2.0,0,37
34099,5143374,0,0,0,0,112500.0,0,2,0,0,65.9,0.0,12,2.0,1,33
34100,5143375,0,0,0,0,112500.0,0,2,0,0,65.9,0.0,12,2.0,0,19
34101,5143376,0,0,0,0,112500.0,0,2,0,0,65.9,0.0,12,2.0,0,14
34102,5143377,0,0,0,0,112500.0,0,2,0,0,65.9,0.0,12,2.0,0,9
34103,5143378,1,1,1,0,103500.0,2,2,0,0,50.9,3.8,12,2.0,0,12
34105,5143380,1,1,1,0,103500.0,2,2,0,0,50.9,3.8,12,2.0,0,14
34106,5143381,1,1,1,0,103500.0,2,2,0,0,50.9,3.8,12,2.0,0,23
34109,5143385,1,1,1,0,103500.0,2,2,0,0,50.9,3.8,12,2.0,0,8
34112,5143389,0,0,1,0,153000.0,2,1,1,0,29.5,1.1,3,1.0,0,22
34114,5143391,0,0,1,0,153000.0,2,1,1,0,29.5,1.1,3,1.0,0,4
34115,5143392,0,0,1,0,153000.0,2,1,1,0,29.5,1.1,3,1.0,0,18
34116,5143393,0,0,1,0,153000.0,2,1,1,0,29.5,1.1,3,1.0,0,12
34117,5143394,0,0,1,0,153000.0,2,1,1,0,29.5,1.1,3,1.0,0,23
34118,5143395,0,0,1,0,153000.0,2,1,1,0,29.5,1.1,3,1.0,0,19
34119,5143396,0,0,1,0,153000.0,2,1,1,0,29.5,1.1,3,1.0,0,5
34120,5143397,0,0,1,0,153000.0,2,1,1,0,29.5,1.1,3,1.0,0,13
34122,5143401,1,1,1,0,144000.0,2,1,0,0,52.9,6.5,10,2.0,0,31
34125,5143404,1,1,1,0,144000.0,2,1,0,0,52.9,6.5,10,2.0,0,8
34126,5143405,1,1,1,0,144000.0,2,1,0,0,52.9,6.5,10,2.0,0,6
34127,5143406,1,1,1,0,144000.0,2,1,0,0,52.9,6.5,10,2.0,0,2
34128,5143407,0,0,1,0,74700.0,0,2,0,0,61.0,0.0,12,2.0,0,2
34130,5143409,0,0,1,0,74700.0,0,2,0,0,61.0,0.0,12,2.0,0,27
34131,5143410,0,0,1,0,74700.0,0,2,0,0,61.0,0.0,12,2.0,0,18
34132,5143411,0,0,1,0,74700.0,0,2,0,0,61.0,0.0,12,2.0,0,1
34133,5143412,0,0,0,1,162000.0,2,1,0,0,47.0,19.474999999999998,3,3.0,0,45
34134,5143413,0,0,1,2,135000.0,2,1,0,0,29.0,5.11,15,4.0,0,16
34136,5143415,0,0,1,2,135000.0,2,1,0,0,29.0,5.11,15,4.0,0,4
34137,5143416,0,0,1,2,135000.0,2,1,0,0,29.0,5.11,15,4.0,0,17
34141,5143420,1,1,0,1,315000.0,2,1,0,1,24.11,2.6,3,3.0,0,23
34142,5143421,1,1,0,1,315000.0,2,1,0,1,24.11,2.6,3,3.0,0,15
34145,5143424,1,1,0,1,315000.0,2,1,0,1,24.11,2.6,3,3.0,0,9
34147,5143426,1,1,0,1,315000.0,2,1,0,1,24.11,2.6,3,3.0,0,8
34148,5143427,0,0,1,0,180000.0,0,2,1,0,64.2,0.0,12,1.0,0,32
34149,5143428,0,0,1,0,180000.0,0,2,1,0,64.2,0.0,12,1.0,0,8
34150,5143429,0,0,1,0,180000.0,0,2,1,0,64.2,0.0,12,1.0,0,15
34151,5143430,0,0,1,0,180000.0,0,2,1,0,64.2,0.0,12,1.0,0,13
34154,5143435,0,0,1,0,180000.0,0,2,1,0,64.2,0.0,12,1.0,0,5
34155,5143436,0,0,1,0,117000.0,0,1,1,0,62.3,0.0,12,1.0,0,41
34156,5143437,0,0,1,0,117000.0,0,1,1,0,62.3,0.0,12,1.0,0,14
34158,5143439,0,0,1,0,117000.0,0,1,1,0,62.3,0.0,12,1.0,0,31
34159,5143440,0,0,1,0,117000.0,0,1,1,0,62.3,0.0,12,1.0,0,13
34161,5143442,0,0,1,0,117000.0,0,1,1,0,62.3,0.0,12,1.0,0,5
34162,5143443,0,0,1,0,117000.0,0,1,1,0,62.3,0.0,12,1.0,0,39
34163,5143444,0,0,1,0,117000.0,0,1,1,0,62.3,0.0,12,1.0,0,9
34165,5143447,0,0,1,0,180000.0,0,2,0,0,66.3,0.0,12,2.0,0,28
34166,5143448,0,0,1,0,180000.0,0,2,0,0,66.3,0.0,12,2.0,0,9
34167,5143449,0,0,1,0,180000.0,0,2,0,0,66.3,0.0,12,2.0,0,30
34168,5143450,0,0,1,0,180000.0,0,2,0,0,66.3,0.0,12,2.0,0,27
34169,5143451,1,1,1,0,247500.0,2,2,0,0,32.7,4.9,6,2.0,0,40
34170,5143452,1,1,1,0,247500.0,2,2,0,0,32.7,4.9,6,2.0,0,60
34171,5143453,1,1,1,0,247500.0,2,2,0,0,32.7,4.9,6,2.0,0,48
34172,5143454,1,1,1,0,247500.0,2,2,0,0,32.7,4.9,6,2.0,0,12
34173,5143455,1,1,1,0,247500.0,2,2,0,0,32.7,4.9,6,2.0,0,39
34174,5143456,1,1,1,0,247500.0,2,2,0,0,32.7,4.9,6,2.0,0,13
34175,5143457,1,1,1,0,247500.0,2,2,0,0,32.7,4.9,6,2.0,0,11
34176,5143458,1,0,1,0,202500.0,2,2,1,0,31.1,1.11,10,1.0,0,3
34179,5143461,1,0,1,0,202500.0,2,2,1,0,31.1,1.11,10,1.0,0,9
34180,5143462,1,0,1,0,202500.0,2,2,1,0,31.1,1.11,10,1.0,0,20
34183,5143465,0,0,1,0,90000.0,0,2,1,0,63.8,0.0,12,1.0,0,13
34184,5143467,0,0,1,0,90000.0,0,2,1,0,63.8,0.0,12,1.0,0,14
34185,5143470,0,0,1,0,90000.0,0,2,1,0,63.8,0.0,12,1.0,0,5
34186,5143471,0,0,1,0,90000.0,0,2,1,0,63.8,0.0,12,1.0,0,24
34187,5143472,0,0,1,0,90000.0,0,2,1,0,63.8,0.0,12,1.0,0,25
34188,5143473,0,0,1,0,90000.0,0,2,1,0,63.8,0.0,12,1.0,0,36
34189,5143474,0,0,1,0,90000.0,0,2,1,0,63.8,0.0,12,1.0,0,48
34190,5143475,0,0,1,0,90000.0,0,2,1,0,63.8,0.0,12,1.0,0,44
34192,5143478,0,0,1,0,90000.0,0,2,1,0,63.8,0.0,12,1.0,0,9
34193,5143479,0,0,1,0,90000.0,0,2,1,0,63.8,0.0,12,1.0,0,11
34194,5143480,0,0,1,0,90000.0,0,2,1,0,63.8,0.0,12,1.0,0,4
34196,5143482,1,0,1,1,157500.0,2,2,0,0,32.8,3.3,4,3.0,0,61
34197,5143483,1,0,1,1,157500.0,2,2,0,0,32.8,3.3,4,3.0,0,15
34198,5143484,1,0,1,1,157500.0,2,2,0,0,32.8,3.3,4,3.0,0,46
34199,5143485,1,0,1,1,157500.0,2,2,0,0,32.8,3.3,4,3.0,0,42
34201,5143487,1,0,1,1,157500.0,2,2,0,0,32.8,3.3,4,3.0,0,44
34202,5143488,1,0,1,1,157500.0,2,2,0,0,32.8,3.3,4,3.0,0,8
34203,5143489,1,0,1,1,157500.0,2,2,0,0,32.8,3.3,4,3.0,0,27
34204,5143490,0,0,1,1,121500.0,2,1,0,0,32.1,8.1,0,3.0,0,13
34208,5143500,0,0,1,1,121500.0,2,1,0,0,32.1,8.1,0,3.0,0,52
34209,5143502,0,0,1,1,121500.0,2,1,0,0,32.1,8.1,0,3.0,0,42
34210,5143503,0,0,1,1,121500.0,2,1,0,0,32.1,8.1,0,3.0,0,8
34212,5143505,0,0,1,1,121500.0,2,1,0,0,32.1,8.1,0,3.0,0,4
34213,5143508,0,0,1,1,121500.0,2,1,0,0,32.1,8.1,0,3.0,0,59
34214,5143509,0,0,1,1,121500.0,2,1,0,0,32.1,8.1,0,3.0,0,19
34215,5143510,1,0,1,0,112500.0,2,2,0,0,42.7,9.7,10,2.0,0,11
34217,5143512,1,0,1,0,112500.0,2,2,0,0,42.7,9.7,10,2.0,0,20
34218,5143513,0,0,1,0,247500.0,0,2,1,0,63.9,0.0,12,1.0,0,11
34220,5143515,0,0,1,0,247500.0,0,2,1,0,63.9,0.0,12,1.0,0,8
34221,5143516,0,0,1,0,247500.0,0,2,1,0,63.9,0.0,12,1.0,0,10
34226,5143522,0,0,1,0,247500.0,0,2,1,0,63.9,0.0,12,1.0,0,37
34227,5143523,0,0,1,0,247500.0,0,2,1,0,63.9,0.0,12,1.0,0,5
34228,5143524,0,1,1,0,81000.0,2,2,0,0,54.11,19.474999999999998,13,2.0,0,28
34229,5143525,0,1,1,0,81000.0,2,2,0,0,54.11,19.474999999999998,13,2.0,0,9
34231,5143531,0,0,1,0,112500.0,2,2,1,0,61.5,2.5,12,1.0,0,10
34232,5143532,0,0,1,0,270000.0,2,1,1,0,45.8,1.0,15,1.0,0,35
34233,5143533,0,0,1,0,270000.0,2,1,1,0,45.8,1.0,15,1.0,0,33
34234,5143534,0,0,1,0,270000.0,2,1,1,0,45.8,1.0,15,1.0,0,8
34235,5143535,0,0,1,0,270000.0,2,1,1,0,45.8,1.0,15,1.0,0,27
34237,5143537,0,0,1,0,270000.0,2,1,1,0,45.8,1.0,15,1.0,0,26
34238,5143538,0,0,1,0,270000.0,2,1,1,0,45.8,1.0,15,1.0,0,4
34240,5143540,0,0,1,0,270000.0,2,1,1,0,45.8,1.0,15,1.0,0,3
34241,5143544,0,0,1,0,112500.0,2,2,0,0,50.6,5.11,15,2.0,0,21
34242,5143545,0,0,1,0,112500.0,2,2,0,0,50.6,5.11,15,2.0,0,27
34244,5143547,0,0,1,0,112500.0,2,2,0,0,50.6,5.11,15,2.0,0,11
34246,5143549,0,0,1,0,112500.0,2,2,0,0,50.6,5.11,15,2.0,0,8
34247,5143551,0,0,1,0,112500.0,2,2,0,0,50.6,5.11,15,2.0,0,12
34251,5143555,1,0,0,2,202500.0,2,2,0,3,30.0,2.0,4,4.0,0,27
34252,5143558,1,0,0,2,202500.0,2,2,0,3,30.0,2.0,4,4.0,0,32
34253,5143560,1,0,0,2,202500.0,2,2,0,3,30.0,2.0,4,4.0,0,22
34254,5143562,1,0,0,2,202500.0,2,2,0,3,30.0,2.0,4,4.0,0,42
34255,5143563,1,0,0,2,202500.0,2,2,0,3,30.0,2.0,4,4.0,0,33
34258,5143566,1,1,1,0,270000.0,2,2,0,0,51.8,5.6,10,2.0,0,40
34259,5143569,0,0,1,1,112500.0,2,2,0,0,34.8,5.11,3,3.0,0,48
34260,5143570,0,0,1,1,112500.0,2,2,0,0,34.8,5.11,3,3.0,0,24
34261,5143571,0,0,1,1,112500.0,2,2,0,0,34.8,5.11,3,3.0,0,12
34262,5143575,1,1,0,0,157500.0,2,1,0,3,24.12,2.7,4,2.0,0,5
34263,5143577,1,1,0,0,157500.0,2,1,0,3,24.12,2.7,4,2.0,0,28
34264,5143579,1,1,0,0,157500.0,2,1,0,3,24.12,2.7,4,2.0,0,20
34265,5143580,1,1,0,0,157500.0,2,1,0,3,24.12,2.7,4,2.0,1,42
34266,5143581,1,1,0,0,157500.0,2,1,0,3,24.12,2.7,4,2.0,0,33
34267,5143583,1,1,0,0,157500.0,2,1,0,3,24.12,2.7,4,2.0,0,4
34268,5143584,0,0,1,1,234000.0,2,2,0,3,40.7,15.11,2,3.0,0,15
34269,5143585,0,0,1,1,234000.0,2,2,0,3,40.7,15.11,2,3.0,0,5
34270,5143587,0,0,1,0,180000.0,0,1,1,0,58.8,0.0,12,1.0,0,8
34271,5143589,0,0,1,0,180000.0,0,1,1,0,58.8,0.0,12,1.0,0,44
34272,5143590,0,0,1,0,180000.0,0,1,1,0,58.8,0.0,12,1.0,0,32
34273,5143591,0,0,1,0,180000.0,0,1,1,0,58.8,0.0,12,1.0,0,6
34274,5143592,0,0,1,0,180000.0,0,1,1,0,58.8,0.0,12,1.0,0,7
34275,5143594,0,0,1,0,180000.0,0,1,1,0,58.8,0.0,12,1.0,0,46
34276,5143595,0,0,0,0,90000.0,2,2,0,0,31.1,9.1,18,2.0,0,36
34277,5143596,0,0,0,0,90000.0,2,2,0,0,31.1,9.1,18,2.0,0,43
34278,5143597,0,0,0,0,90000.0,2,2,0,0,31.1,9.1,18,2.0,0,5
34279,5143598,0,0,0,0,90000.0,2,2,0,0,31.1,9.1,18,2.0,0,13
34280,5143600,0,0,0,0,90000.0,2,2,0,0,31.1,9.1,18,2.0,0,16
34281,5143601,0,0,0,0,90000.0,2,2,0,0,31.1,9.1,18,2.0,0,29
34282,5143602,0,0,0,0,90000.0,2,2,0,0,31.1,9.1,18,2.0,0,28
34283,5143603,0,0,0,0,90000.0,2,2,0,0,31.1,9.1,18,2.0,0,15
34285,5143605,1,1,1,0,270000.0,2,2,0,0,29.7,2.8,12,2.0,0,12
34286,5143606,1,1,1,0,270000.0,2,2,0,0,29.7,2.8,12,2.0,0,26
34288,5143608,0,0,1,0,148500.0,0,2,0,0,66.2,0.0,12,2.0,0,52
34289,5143609,1,1,1,0,157500.0,2,2,0,0,24.6,0.7,15,2.0,0,14
34290,5143610,1,1,1,0,157500.0,2,2,0,0,24.6,0.7,15,2.0,0,6
34292,5143612,1,1,1,0,157500.0,2,2,0,0,24.6,0.7,15,2.0,0,13
34293,5143613,1,1,1,0,157500.0,2,2,0,0,24.6,0.7,15,2.0,0,9
34294,5143614,0,0,1,0,202500.0,0,2,0,0,63.7,0.0,12,2.0,0,19
34295,5143618,0,0,1,0,202500.0,0,2,0,0,63.7,0.0,12,2.0,0,25
34297,5143620,0,0,1,0,202500.0,0,2,0,0,63.7,0.0,12,2.0,0,7
34298,5143621,0,0,0,0,135000.0,2,2,0,0,43.7,5.8,15,2.0,0,44
34299,5143622,0,0,0,0,135000.0,2,2,0,0,43.7,5.8,15,2.0,0,28
34302,5143625,1,1,0,0,112500.0,2,2,0,0,57.2,4.1,12,2.0,0,13
34304,5143628,1,0,0,0,247500.0,2,1,0,0,41.5,0.6,4,2.0,0,26
34305,5143629,1,0,0,0,247500.0,2,1,0,0,41.5,0.6,4,2.0,0,28
34306,5143630,1,0,0,0,247500.0,2,1,0,0,41.5,0.6,4,2.0,0,34
34308,5143632,1,0,0,0,247500.0,2,1,0,0,41.5,0.6,4,2.0,0,11
34309,5143635,0,1,1,0,81000.0,2,2,0,0,50.4,6.8,17,2.0,0,50
34310,5143636,0,1,1,0,81000.0,2,2,0,0,50.4,6.8,17,2.0,0,46
34311,5143637,0,1,1,0,81000.0,2,2,0,0,50.4,6.8,17,2.0,0,11
34312,5143638,0,0,1,0,144000.0,2,2,0,0,44.8,19.474999999999998,0,2.0,0,13
34313,5143639,0,0,1,0,144000.0,2,2,0,0,44.8,19.474999999999998,0,2.0,0,56
34314,5145691,1,0,1,0,67500.0,0,1,0,0,63.0,0.0,12,2.0,0,37
34315,5145693,1,1,1,0,225000.0,2,1,1,3,25.1,1.9,12,1.0,0,6
34316,5145694,1,1,1,0,225000.0,2,1,1,3,25.1,1.9,12,1.0,0,22
34317,5145695,1,1,1,0,225000.0,2,1,1,3,25.1,1.9,12,1.0,0,8
34318,5145696,1,1,1,0,225000.0,2,1,1,3,25.1,1.9,12,1.0,0,19
34322,5145700,1,1,1,0,225000.0,2,1,1,3,25.1,1.9,12,1.0,0,11
34323,5145702,0,0,1,0,62100.0,0,2,0,0,63.9,0.0,12,2.0,0,20
34324,5145704,0,0,1,2,135000.0,2,2,0,0,35.4,12.1,17,4.0,0,17
34325,5145705,0,0,1,2,135000.0,2,2,0,0,35.4,12.1,17,4.0,0,24
34326,5145706,0,0,1,2,135000.0,2,2,0,0,35.4,12.1,17,4.0,0,21
34330,5145712,0,0,1,2,135000.0,2,2,0,0,35.4,12.1,17,4.0,0,13
34331,5145713,0,0,1,2,135000.0,2,2,0,0,35.4,12.1,17,4.0,0,12
34335,5145718,0,0,1,3,157500.0,2,2,0,0,31.4,2.6,8,5.0,0,58
34336,5145719,0,0,1,0,90000.0,2,1,1,0,32.5,1.3,8,1.0,0,8
34337,5145720,0,0,0,1,202500.0,2,2,0,0,39.7,5.5,15,3.0,0,24
34338,5145721,0,0,1,0,247500.0,0,2,1,0,45.8,0.0,12,1.0,0,6
34339,5145722,1,1,1,0,315000.0,2,1,1,0,28.3,1.5,6,1.0,0,6
34341,5145724,0,0,0,0,202500.0,2,2,1,0,43.5,4.2,8,1.0,0,41
34342,5145725,0,0,0,0,202500.0,2,2,1,0,43.5,4.2,8,1.0,0,14
34343,5145730,1,1,0,1,157500.0,2,2,0,0,38.6,4.5,17,3.0,0,41
34344,5145731,1,1,0,1,292500.0,2,2,0,0,25.6,2.9,4,3.0,0,54
34345,5145732,1,1,0,1,292500.0,2,2,0,0,25.6,2.9,4,3.0,0,6
34346,5145733,1,1,0,1,292500.0,2,2,0,0,25.6,2.9,4,3.0,0,18
34347,5145734,1,1,0,1,292500.0,2,2,0,0,25.6,2.9,4,3.0,0,12
34348,5145735,1,1,1,1,270000.0,2,1,0,0,56.9,0.3,8,3.0,0,15
34350,5145737,1,1,1,1,270000.0,2,1,0,0,56.9,0.3,8,3.0,0,18
34351,5145738,1,1,1,1,270000.0,2,1,0,0,56.9,0.3,8,3.0,0,29
34352,5145739,1,1,1,1,270000.0,2,1,0,0,56.9,0.3,8,3.0,0,12
34353,5145740,0,0,1,0,58500.0,0,2,0,0,55.3,0.0,12,2.0,0,50
34354,5145741,0,0,0,0,81000.0,0,2,0,0,65.5,0.0,12,2.0,0,35
34355,5145743,0,1,1,0,157500.0,2,1,0,0,27.5,2.4,0,2.0,0,13
34356,5145744,0,1,1,0,157500.0,2,1,0,0,27.5,2.4,0,2.0,0,5
34357,5145769,0,1,1,0,315000.0,2,2,0,0,46.1,6.11,6,2.0,0,7
34358,5145770,0,1,1,4,112500.0,2,1,0,0,37.5,5.4,3,6.0,0,13
34359,5145771,0,1,1,4,112500.0,2,1,0,0,37.5,5.4,3,6.0,0,43
34363,5145777,0,1,1,4,112500.0,2,1,0,0,37.5,5.4,3,6.0,0,8
34366,5145782,0,1,1,4,112500.0,2,1,0,0,37.5,5.4,3,6.0,0,36
34368,5145785,0,0,1,1,180000.0,2,1,1,0,41.1,6.9,12,2.0,0,25
34369,5145786,0,1,1,0,99000.0,2,2,0,0,42.8,7.7,15,2.0,0,15
34370,5145789,0,0,1,0,180000.0,0,2,0,0,58.3,0.0,12,2.0,0,8
34371,5145790,0,1,0,1,180000.0,2,2,0,1,43.7,9.1,1,3.0,0,22
34372,5145791,0,1,0,1,180000.0,2,2,0,1,43.7,9.1,1,3.0,0,40
34373,5145795,0,1,1,0,85500.0,0,2,0,0,57.1,0.0,12,2.0,0,51
34374,5145796,1,0,1,0,315000.0,2,1,0,0,36.6,4.6,8,2.0,0,6
34375,5145797,1,0,1,0,315000.0,2,1,0,0,36.6,4.6,8,2.0,0,22
34376,5145798,0,0,1,0,315000.0,2,2,0,0,63.5,6.5,15,2.0,0,6
34377,5145801,0,0,1,0,112500.0,0,2,0,3,58.6,0.0,12,2.0,0,29
34378,5145803,0,0,0,1,180000.0,2,1,1,0,50.8,6.1,0,2.0,0,5
34379,5145804,1,0,1,0,180000.0,2,2,1,0,27.5,2.0,6,1.0,0,16
34380,5145805,0,0,1,0,202500.0,2,2,1,0,42.0,3.0,8,1.0,0,7
34381,5145806,0,0,1,0,180000.0,0,2,0,0,54.0,0.0,12,2.0,0,56
34382,5145807,0,0,1,0,180000.0,0,2,0,0,54.0,0.0,12,2.0,0,55
34383,5145808,1,1,1,0,112500.0,0,2,0,0,59.11,0.0,12,2.0,0,28
34384,5145809,0,0,1,0,157500.0,2,1,0,0,28.3,2.8,3,2.0,0,11
34385,5145810,0,0,1,0,157500.0,2,1,0,0,28.3,2.8,3,2.0,0,14
34386,5145812,0,0,0,1,99000.0,2,2,0,0,35.7,14.3,8,3.0,0,18
34387,5145816,1,0,1,1,225000.0,2,2,0,0,44.5,4.9,8,3.0,0,2
34388,5145819,0,0,1,0,247500.0,2,2,1,0,47.1,14.2,8,1.0,0,40
34389,5145820,0,0,1,0,117000.0,0,2,0,0,62.4,0.0,12,2.0,0,28
34390,5145821,0,0,0,0,202500.0,2,2,1,0,39.1,12.9,6,1.0,0,53
34391,5145822,1,1,0,0,135000.0,2,2,0,3,25.1,2.0,8,2.0,0,21
34393,5145828,0,0,1,0,67500.0,2,2,0,0,53.9,6.0,3,2.0,0,39
34394,5145829,0,0,1,0,67500.0,2,2,0,0,53.9,6.0,3,2.0,0,12
34395,5145830,0,0,1,0,67500.0,2,2,0,0,53.9,6.0,3,2.0,0,49
34397,5145832,0,0,1,0,67500.0,2,2,0,0,53.9,6.0,3,2.0,0,31
34398,5145833,0,0,1,0,67500.0,2,2,0,0,53.9,6.0,3,2.0,0,7
34399,5145834,0,0,1,0,67500.0,2,2,0,0,53.9,6.0,3,2.0,0,44
34401,5145848,1,1,1,0,112500.0,0,2,0,0,60.3,0.0,12,2.0,0,29
34402,5145856,0,0,0,1,180000.0,2,2,0,0,38.8,2.2,8,3.0,0,34
34403,5145857,0,0,0,1,180000.0,2,2,0,0,38.8,2.2,8,3.0,0,35
34405,5145859,0,0,0,1,180000.0,2,2,0,0,38.8,2.2,8,3.0,0,30
34406,5145860,0,0,0,1,180000.0,2,2,0,0,38.8,2.2,8,3.0,0,26
34407,5145861,0,0,0,1,180000.0,2,2,0,0,38.8,2.2,8,3.0,0,20
34408,5145862,0,0,0,1,180000.0,2,2,0,0,38.8,2.2,8,3.0,0,18
34409,5145863,0,0,0,1,180000.0,2,2,0,0,38.8,2.2,8,3.0,0,25
34410,5145866,0,0,0,1,180000.0,2,2,0,0,38.8,2.2,8,3.0,0,33
34411,5145881,0,0,1,0,72000.0,0,2,0,0,60.9,0.0,12,2.0,0,27
34413,5145883,0,0,1,0,72000.0,0,2,0,0,60.9,0.0,12,2.0,0,59
34414,5145884,0,0,1,0,72000.0,0,2,0,0,60.9,0.0,12,2.0,0,12
34415,5145885,0,0,1,0,72000.0,0,2,0,0,60.9,0.0,12,2.0,0,7
34416,5145886,0,0,1,0,72000.0,0,2,0,0,60.9,0.0,12,2.0,0,3
34417,5145887,0,0,1,0,72000.0,0,2,0,0,60.9,0.0,12,2.0,0,4
34418,5145888,0,0,1,0,72000.0,0,2,0,0,60.9,0.0,12,2.0,0,30
34420,5145890,0,0,1,0,72000.0,0,2,0,0,60.9,0.0,12,2.0,0,16
34421,5145914,1,1,1,1,180000.0,2,1,0,0,41.5,4.0,12,3.0,0,33
34423,5145919,1,1,1,1,180000.0,2,1,0,0,41.5,4.0,12,3.0,1,35
34424,5145920,1,1,1,1,180000.0,2,1,0,0,41.5,4.0,12,3.0,0,26
34425,5145921,1,1,1,1,180000.0,2,1,0,0,41.5,4.0,12,3.0,0,46
34426,5145922,1,1,1,1,180000.0,2,1,0,0,41.5,4.0,12,3.0,0,39
34428,5145924,1,1,1,1,180000.0,2,1,0,0,41.5,4.0,12,3.0,0,27
34429,5145927,1,1,1,1,180000.0,2,1,0,0,41.5,4.0,12,3.0,0,25
34432,5145934,1,1,1,1,180000.0,2,1,0,0,41.5,4.0,12,3.0,0,8
34433,5145954,0,0,0,1,157500.0,2,1,0,0,43.2,0.1,15,3.0,0,54
34434,5145957,0,0,0,1,157500.0,2,1,0,0,43.2,0.1,15,3.0,0,12
34435,5145959,0,0,0,1,157500.0,2,1,0,0,43.2,0.1,15,3.0,0,27
34436,5145960,0,0,0,1,157500.0,2,1,0,0,43.2,0.1,15,3.0,0,13
34438,5145962,0,0,0,2,130500.0,2,2,0,0,42.3,9.6,15,4.0,0,23
34439,5145963,0,0,0,2,130500.0,2,2,0,0,42.3,9.6,15,4.0,0,45
34440,5145964,0,0,0,2,130500.0,2,2,0,0,42.3,9.6,15,4.0,0,25
34441,5145965,0,0,0,2,130500.0,2,2,0,0,42.3,9.6,15,4.0,0,22
